id,user_id,doubt_id,created_at,activity_type
2122391,149721,248246,2020-01-01 09:47:23 UTC,unassign
2122392,149721,248246,2020-01-01 09:47:24 UTC,assign
2122396,149721,248246,2020-01-01 09:48:26 UTC,unassign
2122397,149721,248246,2020-01-01 09:48:26 UTC,assign
2122398,149721,248246,2020-01-01 09:49:28 UTC,unassign
2122399,149721,248246,2020-01-01 09:49:29 UTC,assign
2122400,120964,248302,2020-01-01 09:50:05 UTC,assign
2122401,120964,248302,2020-01-01 09:50:19 UTC,accept
2122402,71,248246,2020-01-01 09:50:25 UTC,unassign
2122403,149721,248246,2020-01-01 09:50:25 UTC,assign
2122406,120964,248283,2020-01-01 09:50:46 UTC,assign
2122409,149721,248246,2020-01-01 09:51:28 UTC,unassign
2122410,149721,248246,2020-01-01 09:51:28 UTC,assign
2122411,120964,248283,2020-01-01 09:51:50 UTC,unassign
2122412,120964,248283,2020-01-01 09:52:04 UTC,assign
2122413,120964,248283,2020-01-01 09:52:08 UTC,reject
2122414,120964,248282,2020-01-01 09:52:09 UTC,assign
2122415,120964,248282,2020-01-01 09:52:16 UTC,accept
2122416,120964,248292,2020-01-01 09:52:23 UTC,assign
2122417,149721,248246,2020-01-01 09:52:30 UTC,unassign
2122418,149721,248246,2020-01-01 09:52:31 UTC,assign
2122421,120964,248292,2020-01-01 09:53:25 UTC,unassign
2122422,149721,248246,2020-01-01 09:53:33 UTC,unassign
2122423,149721,248246,2020-01-01 09:53:34 UTC,assign
2122426,149721,248246,2020-01-01 09:54:35 UTC,unassign
2122427,149721,248246,2020-01-01 09:54:36 UTC,assign
2122430,149721,248246,2020-01-01 09:55:38 UTC,unassign
2122431,149721,248246,2020-01-01 09:55:39 UTC,assign
2122432,120623,248220,2020-01-01 09:55:45 UTC,assign
2122433,120623,248220,2020-01-01 09:55:50 UTC,accept
2122440,149721,248246,2020-01-01 09:56:40 UTC,unassign
2122441,149721,248246,2020-01-01 09:56:40 UTC,assign
2122443,149721,248246,2020-01-01 09:57:42 UTC,unassign
2122444,120964,248292,2020-01-01 09:58:01 UTC,assign
2122445,120964,248292,2020-01-01 09:59:05 UTC,unassign
2122446,149721,248246,2020-01-01 09:59:58 UTC,assign
2122449,23839,248284,2020-01-01 10:00:40 UTC,review_resolution
2122452,149721,248246,2020-01-01 10:01:00 UTC,unassign
2122453,149721,248246,2020-01-01 10:01:00 UTC,assign
2122454,57222,248238,2020-01-01 10:01:26 UTC,assign
2122455,120964,248292,2020-01-01 10:01:28 UTC,assign
2122456,120964,248292,2020-01-01 10:01:33 UTC,reject
2122462,57222,248238,2020-01-01 10:01:52 UTC,accept
2122464,149721,248246,2020-01-01 10:02:03 UTC,unassign
2122465,149721,248246,2020-01-01 10:02:03 UTC,assign
2122468,149721,248246,2020-01-01 10:03:05 UTC,unassign
2122469,149721,248246,2020-01-01 10:03:06 UTC,assign
2122475,142512,248249,2020-01-01 10:05:03 UTC,review_resolution
2122481,365176,248284,2020-01-01 10:05:53 UTC,resolve
2122483,71,248246,2020-01-01 10:06:13 UTC,unassign
2122486,422398,248249,2020-01-01 10:06:39 UTC,resolve
2122487,422398,248249,2020-01-01 10:06:41 UTC,rate
2122488,57222,248238,2020-01-01 10:06:45 UTC,review_resolution
2122489,145082,248238,2020-01-01 10:06:55 UTC,resolve
2122490,365176,248284,2020-01-01 10:07:09 UTC,rate
2122493,145082,248238,2020-01-01 10:07:19 UTC,rate
2122497,149721,248246,2020-01-01 10:08:50 UTC,assign
2122503,129846,248305,2020-01-01 10:09:24 UTC,resolve
2122504,236402,248311,2020-01-01 10:09:29 UTC,resolve
2122505,129846,248305,2020-01-01 10:09:29 UTC,rate
2122506,236402,248311,2020-01-01 10:09:33 UTC,rate
2122507,999,248220,2020-01-01 10:09:45 UTC,resolve
2122508,999,248220,2020-01-01 10:09:46 UTC,rate
2122509,71,248246,2020-01-01 10:09:57 UTC,unassign
2122510,149721,248246,2020-01-01 10:09:57 UTC,assign
2122513,149721,248246,2020-01-01 10:11:00 UTC,unassign
2122514,149721,248246,2020-01-01 10:11:00 UTC,assign
2122517,71,248246,2020-01-01 10:11:58 UTC,unassign
2122518,149721,248246,2020-01-01 10:11:58 UTC,assign
2122519,120964,248302,2020-01-01 10:12:00 UTC,review_resolution
2122520,120964,248300,2020-01-01 10:12:10 UTC,assign
2122522,120964,248300,2020-01-01 10:12:29 UTC,reject
2122523,120964,248272,2020-01-01 10:12:31 UTC,assign
2122524,421498,248302,2020-01-01 10:12:35 UTC,resolve
2122528,71,248246,2020-01-01 10:13:12 UTC,unassign
2122529,149721,248246,2020-01-01 10:13:12 UTC,assign
2122530,120623,248324,2020-01-01 10:13:43 UTC,assign
2122531,120623,248324,2020-01-01 10:13:48 UTC,accept
2122534,149721,248246,2020-01-01 10:14:14 UTC,unassign
2122535,149721,248246,2020-01-01 10:14:15 UTC,assign
2122537,71,248272,2020-01-01 10:14:56 UTC,unassign
2122538,120964,248272,2020-01-01 10:14:58 UTC,assign
2122539,120964,248272,2020-01-01 10:15:03 UTC,reject
2122540,120964,248277,2020-01-01 10:15:04 UTC,assign
2122541,120964,248277,2020-01-01 10:15:09 UTC,reject
2122542,120964,248279,2020-01-01 10:15:10 UTC,assign
2122543,120964,248279,2020-01-01 10:15:15 UTC,reject
2122544,120964,248283,2020-01-01 10:15:17 UTC,assign
2122545,149721,248246,2020-01-01 10:15:18 UTC,unassign
2122546,149721,248246,2020-01-01 10:15:19 UTC,assign
2122547,120964,248283,2020-01-01 10:16:19 UTC,unassign
2122548,149721,248246,2020-01-01 10:16:20 UTC,unassign
2122549,149721,248246,2020-01-01 10:16:21 UTC,assign
2122550,136471,248283,2020-01-01 10:16:24 UTC,assign
2122551,136471,248283,2020-01-01 10:17:08 UTC,accept
2122552,71,248246,2020-01-01 10:17:22 UTC,unassign
2122553,149721,248246,2020-01-01 10:17:22 UTC,assign
2122554,120623,248300,2020-01-01 10:17:43 UTC,assign
2122555,120623,248300,2020-01-01 10:17:51 UTC,accept
2122557,136471,248292,2020-01-01 10:18:23 UTC,assign
2122558,149721,248246,2020-01-01 10:18:25 UTC,unassign
2122559,149721,248246,2020-01-01 10:18:26 UTC,assign
2122560,136471,248292,2020-01-01 10:18:28 UTC,reject
2122561,136471,248272,2020-01-01 10:18:30 UTC,assign
2122563,136471,248272,2020-01-01 10:18:37 UTC,reject
2122564,136471,248277,2020-01-01 10:18:40 UTC,assign
2122567,136471,248277,2020-01-01 10:18:45 UTC,reject
2122568,136471,248263,2020-01-01 10:18:47 UTC,assign
2122569,136471,248263,2020-01-01 10:18:51 UTC,reject
2122570,136471,248263,2020-01-01 10:18:54 UTC,assign
2122571,456862,248324,2020-01-01 10:18:59 UTC,resolve
2122572,456862,248324,2020-01-01 10:19:01 UTC,rate
2122573,149721,248246,2020-01-01 10:19:29 UTC,unassign
2122574,149721,248246,2020-01-01 10:19:29 UTC,assign
2122575,149721,248246,2020-01-01 10:20:31 UTC,unassign
2122576,149721,248246,2020-01-01 10:20:32 UTC,assign
2122578,71,248263,2020-01-01 10:21:10 UTC,unassign
2122579,120964,248263,2020-01-01 10:21:18 UTC,assign
2122580,149721,248246,2020-01-01 10:21:34 UTC,unassign
2122581,149721,248246,2020-01-01 10:21:34 UTC,assign
2122582,265305,248272,2020-01-01 10:21:42 UTC,assign
2122583,265305,248272,2020-01-01 10:21:49 UTC,accept
2122584,120964,248263,2020-01-01 10:22:20 UTC,unassign
2122585,120964,248263,2020-01-01 10:22:23 UTC,assign
2122586,120964,248263,2020-01-01 10:22:26 UTC,reject
2122587,120964,248263,2020-01-01 10:22:28 UTC,assign
2122588,120964,248263,2020-01-01 10:22:31 UTC,reject
2122589,120964,248263,2020-01-01 10:22:32 UTC,assign
2122590,149721,248246,2020-01-01 10:22:36 UTC,unassign
2122591,149721,248246,2020-01-01 10:22:36 UTC,assign
2122592,120964,248263,2020-01-01 10:23:26 UTC,reject
2122593,120964,248263,2020-01-01 10:23:28 UTC,assign
2122594,120964,248263,2020-01-01 10:23:31 UTC,reject
2122595,120964,248263,2020-01-01 10:23:33 UTC,assign
2122596,149721,248246,2020-01-01 10:23:39 UTC,unassign
2122597,149721,248246,2020-01-01 10:23:40 UTC,assign
2122599,120964,248263,2020-01-01 10:24:38 UTC,unassign
2122600,149721,248246,2020-01-01 10:24:42 UTC,unassign
2122601,149721,248246,2020-01-01 10:24:42 UTC,assign
2122602,149721,248246,2020-01-01 10:25:44 UTC,unassign
2122603,149721,248246,2020-01-01 10:25:45 UTC,assign
2122604,142512,248322,2020-01-01 10:26:19 UTC,assign
2122605,142512,248322,2020-01-01 10:26:23 UTC,reject
2122609,120623,248300,2020-01-01 10:26:34 UTC,review_resolution
2122611,120623,248300,2020-01-01 10:26:39 UTC,reactivate
2122613,149721,248246,2020-01-01 10:26:47 UTC,unassign
2122614,149721,248246,2020-01-01 10:26:47 UTC,assign
2122615,71668,248300,2020-01-01 10:26:53 UTC,resolve
2122616,71668,248300,2020-01-01 10:26:55 UTC,rate
2122618,120623,248263,2020-01-01 10:27:15 UTC,assign
2122619,120623,248263,2020-01-01 10:27:27 UTC,accept
2122620,149721,248246,2020-01-01 10:27:49 UTC,unassign
2122621,149721,248246,2020-01-01 10:27:49 UTC,assign
2122624,149721,248246,2020-01-01 10:28:52 UTC,unassign
2122625,149721,248246,2020-01-01 10:28:52 UTC,assign
2122628,149721,248246,2020-01-01 10:29:55 UTC,unassign
2122629,149721,248246,2020-01-01 10:29:55 UTC,assign
2122631,71,248246,2020-01-01 10:30:51 UTC,unassign
2122632,149721,248246,2020-01-01 10:30:52 UTC,assign
2122637,71,248246,2020-01-01 10:33:10 UTC,unassign
2122642,145082,248223,2020-01-01 10:36:14 UTC,rate
2122644,398570,248283,2020-01-01 10:38:03 UTC,resolve
2122645,398570,248283,2020-01-01 10:38:06 UTC,rate
2122651,23839,248240,2020-01-01 10:40:51 UTC,review_resolution
2122652,23839,248246,2020-01-01 10:40:58 UTC,assign
2122655,375931,248240,2020-01-01 10:41:29 UTC,resolve
2122656,375931,248240,2020-01-01 10:41:31 UTC,rate
2122657,15082,248242,2020-01-01 10:41:38 UTC,assign
2122659,15082,248242,2020-01-01 10:42:31 UTC,accept
2122661,15082,248192,2020-01-01 10:43:05 UTC,assign
2122662,15082,248192,2020-01-01 10:43:09 UTC,reject
2122663,15082,248196,2020-01-01 10:43:12 UTC,assign
2122664,15082,248196,2020-01-01 10:43:15 UTC,reject
2122665,15082,248204,2020-01-01 10:43:17 UTC,assign
2122666,15082,248204,2020-01-01 10:43:21 UTC,reject
2122667,15082,248232,2020-01-01 10:43:22 UTC,assign
2122668,15082,248232,2020-01-01 10:43:27 UTC,reject
2122671,175223,248322,2020-01-01 10:43:36 UTC,assign
2122677,71,248246,2020-01-01 10:45:19 UTC,unassign
2122678,265305,248338,2020-01-01 10:45:46 UTC,assign
2122679,265305,248338,2020-01-01 10:46:15 UTC,reject
2122680,265305,248267,2020-01-01 10:46:17 UTC,assign
2122683,23839,248246,2020-01-01 10:46:41 UTC,assign
2122684,23839,248246,2020-01-01 10:47:45 UTC,unassign
2122685,71,248322,2020-01-01 10:48:11 UTC,unassign
2122686,394946,248272,2020-01-01 10:48:37 UTC,resolve
2122687,394946,248272,2020-01-01 10:48:40 UTC,rate
2122688,71,248267,2020-01-01 10:49:00 UTC,unassign
2122689,265305,248267,2020-01-01 10:49:00 UTC,assign
2122690,175223,248322,2020-01-01 10:49:04 UTC,assign
2122691,265305,248267,2020-01-01 10:49:10 UTC,accept
2122692,175223,248322,2020-01-01 10:49:18 UTC,reject
2122693,175223,248306,2020-01-01 10:49:19 UTC,assign
2122694,175223,248306,2020-01-01 10:49:25 UTC,reject
2122695,175223,248309,2020-01-01 10:49:25 UTC,assign
2122696,265305,248292,2020-01-01 10:49:39 UTC,assign
2122697,265305,248292,2020-01-01 10:49:49 UTC,accept
2122698,50408,248322,2020-01-01 10:50:04 UTC,assign
2122699,265305,248338,2020-01-01 10:50:08 UTC,assign
2122700,50408,248322,2020-01-01 10:50:40 UTC,accept
2122701,265305,248338,2020-01-01 10:50:40 UTC,accept
2122703,50408,248322,2020-01-01 10:53:02 UTC,review_resolution
2122704,50408,248306,2020-01-01 10:53:06 UTC,assign
2122705,457189,248322,2020-01-01 10:53:07 UTC,review_not_resolved
2122706,303664,248242,2020-01-01 10:53:23 UTC,resolve
2122707,50408,248306,2020-01-01 10:53:26 UTC,accept
2122708,303664,248242,2020-01-01 10:53:26 UTC,rate
2122709,15082,248327,2020-01-01 10:53:32 UTC,assign
2122712,15082,248327,2020-01-01 10:53:37 UTC,reject
2122714,50408,248322,2020-01-01 10:53:40 UTC,assign
2122715,50408,248322,2020-01-01 10:53:43 UTC,accept
2122717,71,248309,2020-01-01 10:54:11 UTC,unassign
2122718,142512,248309,2020-01-01 10:54:13 UTC,assign
2122719,142512,248309,2020-01-01 10:54:20 UTC,accept
2122720,157979,248341,2020-01-01 10:54:35 UTC,assign
2122721,23839,248246,2020-01-01 10:54:48 UTC,assign
2122722,23839,248246,2020-01-01 10:54:52 UTC,reject
2122723,23839,248246,2020-01-01 10:54:54 UTC,assign
2122724,23839,248246,2020-01-01 10:54:58 UTC,reject
2122725,23839,248246,2020-01-01 10:55:01 UTC,assign
2122726,23839,248246,2020-01-01 10:55:04 UTC,reject
2122727,120964,248282,2020-01-01 10:56:35 UTC,pending_action_required
2122728,50408,248306,2020-01-01 10:56:51 UTC,review_resolution
2122729,107248,248306,2020-01-01 10:57:00 UTC,resolve
2122730,107248,248306,2020-01-01 10:57:04 UTC,rate
2122732,71,248341,2020-01-01 10:57:09 UTC,unassign
2122733,294653,248344,2020-01-01 10:58:33 UTC,resolve
2122734,294653,248344,2020-01-01 10:58:36 UTC,rate
2122735,50408,248334,2020-01-01 10:59:03 UTC,assign
2122742,120964,248346,2020-01-01 11:01:09 UTC,assign
2122743,120964,248346,2020-01-01 11:01:18 UTC,accept
2122748,142512,248309,2020-01-01 11:02:57 UTC,review_resolution
2122749,142512,248323,2020-01-01 11:03:00 UTC,assign
2122750,71,248334,2020-01-01 11:03:09 UTC,unassign
2122751,142512,248323,2020-01-01 11:03:10 UTC,reject
2122752,142512,248334,2020-01-01 11:03:13 UTC,assign
2122753,142512,248334,2020-01-01 11:03:18 UTC,accept
2122757,50408,248323,2020-01-01 11:06:07 UTC,assign
2122759,50408,248323,2020-01-01 11:06:14 UTC,reject
2122762,50408,248227,2020-01-01 11:06:31 UTC,assign
2122763,50408,248227,2020-01-01 11:06:49 UTC,accept
2122773,50408,248322,2020-01-01 11:08:14 UTC,review_resolution
2122779,405725,248355,2020-01-01 11:12:09 UTC,resolve
2122781,405725,248355,2020-01-01 11:12:12 UTC,rate
2122782,136471,248354,2020-01-01 11:12:51 UTC,assign
2122783,136471,248354,2020-01-01 11:13:09 UTC,reject
2122786,120964,248354,2020-01-01 11:13:37 UTC,assign
2122787,120964,248354,2020-01-01 11:14:39 UTC,unassign
2122788,316104,248346,2020-01-01 11:14:49 UTC,resolve
2122791,316104,248346,2020-01-01 11:14:53 UTC,rate
2122792,207602,248246,2020-01-01 11:14:55 UTC,assign
2122794,207602,248246,2020-01-01 11:15:12 UTC,reject
2122795,213730,248286,2020-01-01 11:15:12 UTC,assign
2122796,207602,248341,2020-01-01 11:15:12 UTC,assign
2122799,213730,248286,2020-01-01 11:15:33 UTC,reject
2122802,207602,248341,2020-01-01 11:16:18 UTC,unassign
2122803,207602,248341,2020-01-01 11:16:19 UTC,assign
2122804,457189,248322,2020-01-01 11:16:59 UTC,resolve
2122805,457189,248322,2020-01-01 11:17:01 UTC,rate
2122806,207602,248341,2020-01-01 11:17:12 UTC,accept
2122807,207602,248246,2020-01-01 11:17:18 UTC,assign
2122813,163823,248359,2020-01-01 11:19:41 UTC,assign
2122814,163823,248359,2020-01-01 11:19:45 UTC,accept
2122815,163823,248360,2020-01-01 11:19:49 UTC,assign
2122816,163823,248360,2020-01-01 11:19:53 UTC,accept
2122817,163823,248358,2020-01-01 11:19:57 UTC,assign
2122818,163823,248358,2020-01-01 11:20:01 UTC,accept
2122819,71,248227,2020-01-01 11:20:26 UTC,inactivate
2122822,71,248246,2020-01-01 11:21:10 UTC,unassign
2122825,120964,248354,2020-01-01 11:22:50 UTC,assign
2122826,120964,248354,2020-01-01 11:23:52 UTC,unassign
2122827,120964,248354,2020-01-01 11:23:53 UTC,assign
2122828,120964,248354,2020-01-01 11:24:56 UTC,unassign
2122829,152773,248323,2020-01-01 11:25:56 UTC,assign
2122830,152773,248323,2020-01-01 11:26:02 UTC,reject
2122837,152773,248227,2020-01-01 11:26:23 UTC,assign
2122838,152773,248227,2020-01-01 11:26:27 UTC,reject
2122859,152773,248200,2020-01-01 11:27:41 UTC,assign
2122860,152773,248200,2020-01-01 11:27:49 UTC,reject
2122863,152773,248310,2020-01-01 11:27:56 UTC,assign
2122864,152773,248310,2020-01-01 11:28:01 UTC,reject
2122865,152773,248314,2020-01-01 11:28:03 UTC,assign
2122866,152773,248314,2020-01-01 11:28:07 UTC,reject
2122867,152773,248335,2020-01-01 11:28:09 UTC,assign
2122868,152773,248335,2020-01-01 11:28:11 UTC,reject
2122869,152773,248251,2020-01-01 11:28:13 UTC,assign
2122870,152773,248251,2020-01-01 11:28:22 UTC,reject
2122873,152773,248329,2020-01-01 11:28:29 UTC,assign
2122874,152773,248329,2020-01-01 11:28:39 UTC,reject
2122882,71,248334,2020-01-01 11:30:34 UTC,inactivate
2122884,207602,248246,2020-01-01 11:30:53 UTC,assign
2122885,213730,248366,2020-01-01 11:30:56 UTC,assign
2122886,213730,248366,2020-01-01 11:31:03 UTC,accept
2122888,207602,248246,2020-01-01 11:31:56 UTC,unassign
2122898,120964,248365,2020-01-01 11:33:25 UTC,assign
2122899,120964,248365,2020-01-01 11:33:39 UTC,reject
2122900,120964,248354,2020-01-01 11:33:39 UTC,assign
2122901,207602,248341,2020-01-01 11:34:27 UTC,review_resolution
2122902,207602,248246,2020-01-01 11:34:31 UTC,assign
2122903,207602,248246,2020-01-01 11:34:36 UTC,accept
2122904,71,248354,2020-01-01 11:36:12 UTC,unassign
2122907,192895,248368,2020-01-01 11:36:46 UTC,assign
2122910,192895,248368,2020-01-01 11:37:09 UTC,accept
2122911,213730,248366,2020-01-01 11:38:33 UTC,review_resolution
2122913,348972,248366,2020-01-01 11:39:20 UTC,resolve
2122914,348972,248366,2020-01-01 11:39:25 UTC,rate
2122915,213730,248286,2020-01-01 11:39:38 UTC,assign
2122916,120964,248354,2020-01-01 11:39:57 UTC,assign
2122918,421498,248302,2020-01-01 11:40:24 UTC,rate
2122919,213730,248286,2020-01-01 11:40:41 UTC,unassign
2122922,172741,248349,2020-01-01 11:41:20 UTC,assign
2122925,71,248354,2020-01-01 11:42:11 UTC,unassign
2122927,213730,248286,2020-01-01 11:42:28 UTC,assign
2122928,192895,248371,2020-01-01 11:42:30 UTC,assign
2122929,213730,248286,2020-01-01 11:42:33 UTC,reject
2122930,192895,248371,2020-01-01 11:42:34 UTC,accept
2122931,213730,248286,2020-01-01 11:42:36 UTC,assign
2122932,192895,248368,2020-01-01 11:42:48 UTC,review_resolution
2122933,95013,248368,2020-01-01 11:43:07 UTC,resolve
2122934,95013,248368,2020-01-01 11:43:09 UTC,rate
2122935,213730,248286,2020-01-01 11:43:39 UTC,unassign
2122936,95013,248371,2020-01-01 11:43:47 UTC,resolve
2122937,95013,248371,2020-01-01 11:43:50 UTC,rate
2122939,71,248349,2020-01-01 11:45:15 UTC,unassign
2122942,213730,248286,2020-01-01 11:48:24 UTC,assign
2122943,213730,248286,2020-01-01 11:48:27 UTC,accept
2122944,213730,248307,2020-01-01 11:48:32 UTC,assign
2122945,213730,248307,2020-01-01 11:48:36 UTC,accept
2122948,71,248263,2020-01-01 11:50:25 UTC,inactivate
2122949,43738,248349,2020-01-01 11:51:09 UTC,assign
2122950,43738,248349,2020-01-01 11:52:13 UTC,unassign
2122951,43738,248349,2020-01-01 11:52:14 UTC,assign
2122952,213730,248307,2020-01-01 11:53:09 UTC,review_resolution
2122953,43738,248349,2020-01-01 11:53:20 UTC,unassign
2122954,43738,248349,2020-01-01 11:53:21 UTC,assign
2122955,213730,248308,2020-01-01 11:53:21 UTC,assign
2122956,213730,248308,2020-01-01 11:53:24 UTC,accept
2122957,43738,248349,2020-01-01 11:54:25 UTC,unassign
2122959,213730,248308,2020-01-01 11:55:18 UTC,review_resolution
2122968,43738,248349,2020-01-01 11:57:03 UTC,assign
2122969,43738,248349,2020-01-01 11:57:08 UTC,reject
2122972,43738,248236,2020-01-01 11:57:22 UTC,assign
2122973,43738,248236,2020-01-01 11:57:30 UTC,accept
2122975,152773,248334,2020-01-01 12:00:07 UTC,assign
2122976,152773,248334,2020-01-01 12:00:10 UTC,reject
2122977,152773,248362,2020-01-01 12:00:12 UTC,assign
2122979,152773,248362,2020-01-01 12:00:17 UTC,accept
2122980,152773,248382,2020-01-01 12:00:21 UTC,assign
2122981,152773,248382,2020-01-01 12:00:26 UTC,reject
2122987,71,248359,2020-01-01 12:00:42 UTC,inactivate
2122988,71,248360,2020-01-01 12:00:43 UTC,inactivate
2122989,71,248358,2020-01-01 12:00:44 UTC,inactivate
2122994,213730,248286,2020-01-01 12:01:57 UTC,pending_action_required
2123020,43738,248273,2020-01-01 12:13:45 UTC,assign
2123021,43738,248273,2020-01-01 12:13:49 UTC,reject
2123024,43738,248211,2020-01-01 12:14:12 UTC,assign
2123025,43738,248211,2020-01-01 12:14:22 UTC,reject
2123026,43738,248219,2020-01-01 12:14:25 UTC,assign
2123029,43738,248219,2020-01-01 12:15:27 UTC,unassign
2123030,170702,248386,2020-01-01 12:15:39 UTC,assign
2123033,152773,248362,2020-01-01 12:15:48 UTC,review_resolution
2123034,439916,248273,2020-01-01 12:15:55 UTC,resolve
2123036,152773,248389,2020-01-01 12:16:05 UTC,assign
2123038,152773,248389,2020-01-01 12:16:10 UTC,reject
2123039,152773,248385,2020-01-01 12:16:12 UTC,assign
2123040,152773,248385,2020-01-01 12:16:15 UTC,reject
2123041,152773,248390,2020-01-01 12:16:17 UTC,assign
2123042,152773,248390,2020-01-01 12:16:22 UTC,accept
2123043,152773,248391,2020-01-01 12:16:27 UTC,assign
2123044,439916,248273,2020-01-01 12:16:29 UTC,rate
2123045,152773,248391,2020-01-01 12:16:32 UTC,accept
2123046,97242,248390,2020-01-01 12:17:51 UTC,resolve
2123047,97242,248390,2020-01-01 12:17:54 UTC,rate
2123048,71,248386,2020-01-01 12:18:12 UTC,unassign
2123054,172741,248211,2020-01-01 12:19:09 UTC,assign
2123056,172741,248211,2020-01-01 12:20:10 UTC,unassign
2123057,172741,248211,2020-01-01 12:20:11 UTC,assign
2123061,71,248246,2020-01-01 12:20:27 UTC,inactivate
2123064,44538,248219,2020-01-01 12:20:59 UTC,assign
2123066,172741,248211,2020-01-01 12:21:12 UTC,unassign
